,FCFPS,ROIC
2009-12,0.0,-29.23
2010-12,-0.55,-38.93
2011-12,-0.59,-52.63
2012-12,-0.17,-30.7
2013-12,-0.34,-28.54
2014-12,-0.08,-16.09
2015-12,-0.43,-20.4
2016-12,-0.9,-42.59
2017-12,0.18,-30.94
2018-12,0.47,-22.52
TTM,0.0,-27.33
