,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2011-12,0.0,0.0
3,3,3,3,3,2012-12,0.0,0.0
4,4,4,4,4,2013-12,0.0,14.27
5,5,5,5,5,2014-12,1.58,-13.18
6,6,6,6,6,2015-12,1.97,2.56
7,7,7,7,7,2016-12,1.71,1.02
8,8,8,8,8,2017-12,0.48,2.21
9,9,9,9,9,2018-12,0.52,10.92
10,10,10,10,10,TTM,0.0,10.89
