,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,15.1
1,1,1,1,1,2010-12,0.34,16.5
2,2,2,2,2,2011-12,0.24,14.59
3,3,3,3,3,2012-12,0.14,12.09
4,4,4,4,4,2013-12,0.42,7.89
5,5,5,5,5,2014-12,0.35,9.43
6,6,6,6,6,2015-12,0.43,2.98
7,7,7,7,7,2016-12,0.35,2.36
8,8,8,8,8,2017-12,0.41,0.0
9,9,9,9,9,2018-12,-0.42,0.0
10,10,10,10,10,TTM,0.0,0.0
