,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,0.31,0
1,1,1,1,2011-09,0.33,0
2,2,2,2,2012-09,0.56,0
3,3,3,3,2013-09,0.61,0
4,4,4,4,2014-09,0.57,0
5,5,5,5,2015-09,0.57,0
6,6,6,6,2016-09,0.53,0
7,7,7,7,2017-09,0.52,0
8,8,8,8,2018-09,0.81,0
9,9,9,9,2019-09,0.55,0
10,10,10,10,TTM,0.0,0
