,FCFPS,ROIC
2009-12,0.0,-69.04
2010-12,-0.07,-43.2
2011-12,-0.06,-3.08
2012-12,-0.09,-16.12
2013-12,-0.13,-15.56
2014-12,-0.23,-15.3
2015-12,0.3,-1.61
2016-12,-0.07,-0.97
2017-12,-0.17,-14.3
2018-12,-0.2,-7.14
TTM,0.0,-13.29
