,FCFPS,ROIC
2010-01,0.0,0.93
2011-01,-0.29,4.49
2012-01,-2.3,16.92
2013-01,-1.07,9.73
2014-01,0.28,2.56
2015-01,-2.09,-4.7
2016-01,1.31,-25.68
2017-01,0.33,-35.33
2018-01,0.07,-34.4
2019-01,-1.01,-46.63
TTM,0.0,-35.51
