,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,8.25
1,1,1,1,1,1,1,2010-12,2.6,6.24
2,2,2,2,2,2,2,2011-12,1.15,2.45
3,3,3,3,3,3,3,2012-12,4.99,6.33
4,4,4,4,4,4,4,2013-12,-8.44,5.38
5,5,5,5,5,5,5,2014-12,-15.53,5.01
6,6,6,6,6,6,6,2015-12,-9.55,2.79
7,7,7,7,7,7,7,2016-12,-15.95,2.19
8,8,8,8,8,8,8,2017-12,-8.73,2.47
9,9,9,9,9,9,9,2018-12,-26.44,6.1
10,10,10,10,10,10,10,TTM,0.0,8.82
