,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,5.56
1,1,1,1,1,1,1,2010-12,-6.03,5.44
2,2,2,2,2,2,2,2011-12,-8.79,5.29
3,3,3,3,3,3,3,2012-12,-7.75,2.88
4,4,4,4,4,4,4,2013-12,-8.31,3.32
5,5,5,5,5,5,5,2014-12,-12.67,3.74
6,6,6,6,6,6,6,2015-12,-12.17,3.69
7,7,7,7,7,7,7,2016-12,-0.63,4.59
8,8,8,8,8,8,8,2017-12,-1.7,8.44
9,9,9,9,9,9,9,2018-12,-4.17,3.37
10,10,10,10,10,10,10,TTM,0.0,3.07
