,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2008-12,0.0,-12.83
1,1,1,1,1,1,2009-12,0.0,-7.76
2,2,2,2,2,2,2010-12,0.0,0.0
3,3,3,3,3,3,2011-12,0.0,0.0
4,4,4,4,4,4,2012-12,0.0,0.0
5,5,5,5,5,5,2014-12,-14.34,-7.32
6,6,6,6,6,6,2015-12,-4.33,-5.0
7,7,7,7,7,7,2016-12,-0.66,8.46
8,8,8,8,8,8,2017-12,-2.38,0.0
9,9,9,9,9,9,2018-12,-2.4,-6.94
10,10,10,10,10,10,TTM,0.0,40.88
