,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,1.29
1,1,1,2010-12,-3.92,-3.71
2,2,2,2011-12,-5.18,3.23
3,3,3,2012-12,-6.5,2.55
4,4,4,2013-12,-4.03,4.64
5,5,5,2014-12,-2.64,12.04
6,6,6,2015-12,-3.29,-10.07
7,7,7,2016-12,-0.83,-5.65
8,8,8,2017-12,-0.72,4.73
9,9,9,2018-12,-0.93,-17.32
10,10,10,TTM,0.0,-17.16
