,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.0
1,1,2010-12,0.0,0.0
2,2,2011-12,0.0,-414.82
3,3,2012-12,0.0,-172.33
4,4,2013-12,-1.44,-43.06
5,5,2014-12,-13.29,-96.13
6,6,2015-12,-7.99,-44.26
7,7,2016-12,-5.14,-43.34
8,8,2017-12,-3.66,-26.76
9,9,2018-12,-1.25,-65.76
10,10,TTM,0.0,-38.25
