,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-01,0.0,60.09
1,1,2011-01,4.1,51.26
2,2,2012-01,2.28,43.04
3,3,2013-01,-1.67,29.21
4,4,2014-01,1.51,16.0
5,5,2015-01,-3.53,19.8
6,6,2016-01,3.78,14.56
7,7,2017-01,3.81,-7.76
8,8,2018-01,-1.27,-69.4
9,9,2019-01,-0.91,-6.58
10,10,TTM,0.0,-6.91
