,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2,2011-12,0.0,0.0
3,3,3,3,3,3,2012-12,0.0,225.04
4,4,4,4,4,4,2013-12,0.0,39.07
5,5,5,5,5,5,2014-12,6.06,14.43
6,6,6,6,6,6,2015-12,4.09,1.36
7,7,7,7,7,7,2016-12,1.11,1.9
8,8,8,8,8,8,2017-12,-0.48,-2.22
9,9,9,9,9,9,2018-12,-5.24,0.79
10,10,10,10,10,10,TTM,0.0,0.79
