,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-12,0.94,0
1,1,1,1,1,1,2011-12,-0.19,0
2,2,2,2,2,2,2012-12,1.11,0
3,3,3,3,3,3,2013-12,1.17,0
4,4,4,4,4,4,2014-12,2.15,0
5,5,5,5,5,5,2015-12,3.69,0
6,6,6,6,6,6,2016-12,4.06,0
7,7,7,7,7,7,2017-12,3.83,0
8,8,8,8,8,8,2018-12,6.52,0
9,9,9,9,9,9,2019-12,7.49,0
10,10,10,10,10,10,TTM,0.0,0
