,FCFPS,ROIC
2009-12,0.0,0
2010-12,0.28,0
2011-12,-0.02,0
2012-12,-0.77,0
2013-12,0.6,0
2014-12,0.46,0
2015-12,0.34,0
2016-12,-0.27,0
2017-12,0.54,0
2018-12,0.59,0
TTM,0.0,0
