,FCFPS,ROIC
2009-12,0.0,40.83
2010-12,0.37,29.8
2011-12,0.47,31.56
2012-12,0.43,41.89
2013-12,0.55,41.38
2014-12,0.84,38.54
2015-12,0.33,17.29
2016-12,0.32,17.51
2017-12,1.67,22.72
2018-12,1.66,26.46
TTM,0.0,27.3
