,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,-8.31,5.6
1,1,1,1,1,2011-12,-6.27,4.5
2,2,2,2,2,2012-12,-0.73,5.7
3,3,3,3,3,2013-12,-0.63,7.0
4,4,4,4,4,2014-12,-2.1,6.04
5,5,5,5,5,2015-12,-0.17,0.54
6,6,6,6,6,2016-12,-2.98,4.6
7,7,7,7,7,2017-12,0.62,5.59
8,8,8,8,8,2018-12,2.24,6.96
9,9,9,9,9,2019-12,-4.59,5.73
10,10,10,10,10,TTM,0.0,5.73
