,FCFPS,ROIC
2009-12,0.0,9.34
2010-12,0.11,8.16
2011-12,0.31,10.31
2012-12,0.61,9.19
2013-12,0.97,9.46
2014-12,0.65,9.88
2015-12,1.71,3.2
2016-12,1.05,1.76
2017-12,0.76,3.79
2018-12,1.6,7.08
TTM,0.0,5.13
