,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,5.05
1,1,2010-12,2.12,7.93
2,2,2011-12,1.95,2.4
3,3,2012-12,-0.21,-1.05
4,4,2013-12,1.36,6.73
5,5,2014-12,4.19,3.28
6,6,2015-12,3.18,-0.18
7,7,2016-12,4.03,7.36
8,8,2017-12,3.23,10.02
9,9,2018-12,2.58,8.24
10,10,TTM,0.0,13.01
