,FCFPS,ROIC
2010-03,8.38,11.43
2011-03,-28.84,-0.68
2012-03,-22.16,6.41
2013-03,6.02,6.15
2014-03,14.74,-1.05
2015-03,-30.06,3.62
2016-03,3.93,9.22
2017-03,17.28,0.71
2018-03,2.36,9.05
2019-03,0.8,1.65
TTM,0.0,-0.9
