,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,0.42
1,1,1,1,1,1,1,2010-12,-0.14,8.21
2,2,2,2,2,2,2,2011-12,-0.36,8.73
3,3,3,3,3,3,3,2012-12,0.07,12.48
4,4,4,4,4,4,4,2013-12,-0.17,-7.62
5,5,5,5,5,5,5,2014-12,0.21,5.92
6,6,6,6,6,6,6,2015-12,0.01,-3.22
7,7,7,7,7,7,7,2016-12,-0.05,4.98
8,8,8,8,8,8,8,2017-12,0.14,12.36
9,9,9,9,9,9,9,2018-12,0.1,5.02
10,10,10,10,10,10,10,TTM,0.0,0.83
