,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-20.49
1,1,1,2010-12,-0.13,-25.87
2,2,2,2011-12,-0.15,-50.16
3,3,3,2012-12,-0.33,-74.78
4,4,4,2013-12,-0.33,-57.34
5,5,5,2014-12,-0.17,-16.45
6,6,6,2015-12,-0.37,-21.18
7,7,7,2016-12,-0.46,-41.78
8,8,8,2017-12,-0.57,-81.0
9,9,9,2018-12,-0.45,-69.86
10,10,10,TTM,0.0,-69.22
