,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-06,0.36,5.22
1,1,1,2011-06,-0.42,8.35
2,2,2,2012-06,1.57,4.71
3,3,3,2013-06,2.69,4.81
4,4,4,2014-06,1.51,7.94
5,5,5,2015-06,0.45,11.32
6,6,6,2016-06,0.76,8.57
7,7,7,2017-06,0.19,7.5
8,8,8,2018-06,1.04,6.91
9,9,9,2019-06,-0.87,1.14
10,10,10,TTM,0.0,1.26
