,FCFPS,ROIC
2010-12,0.85,4.45
2011-12,0.88,8.85
2012-12,1.07,6.57
2013-12,1.15,7.12
2014-12,-1.04,2.77
2015-12,0.49,5.91
2016-12,1.01,12.68
2017-12,0.58,6.61
2018-12,1.12,2.1
2019-12,2.05,9.03
TTM,0.0,9.03
