,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-06,-0.49,-48.78
1,1,1,1,1,1,2011-06,-2.51,-28.15
2,2,2,2,2,2,2012-06,-0.56,8.23
3,3,3,3,3,3,2013-06,-1.18,-57.74
4,4,4,4,4,4,2014-06,-0.36,-89.96
5,5,5,5,5,5,2015-06,-0.31,-23.16
6,6,6,6,6,6,2016-06,-0.1,-46.31
7,7,7,7,7,7,2017-06,-0.02,-42.44
8,8,8,8,8,8,2018-06,-0.01,-35.19
9,9,9,9,9,9,2019-06,-0.03,-21.02
10,10,10,10,10,10,TTM,0.0,-21.02
