,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,-2.12,-149.55
2011-12,-1.49,-87.11
2012-12,-0.8,-49.36
2013-12,-0.79,-41.3
2014-12,-0.81,-41.04
2015-12,-0.87,-56.62
2016-12,-0.93,-79.18
2017-12,-1.18,-75.92
2018-12,-0.79,-60.1
TTM,0.0,-64.05
