,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-08,3.96,29.95
1,1,1,1,1,1,1,2011-08,3.75,33.62
2,2,2,2,2,2,2,2012-08,4.57,35.38
3,3,3,3,3,3,3,2013-08,5.16,36.31
4,4,4,4,4,4,4,2014-08,5.82,40.18
5,5,5,5,5,5,5,2015-08,6.44,43.33
6,6,6,6,6,6,6,2016-08,7.19,48.96
7,7,7,7,7,7,7,2017-08,6.29,26.46
8,8,8,8,8,8,8,2018-08,8.86,23.9
9,9,9,9,9,9,9,2019-08,9.37,30.06
10,10,10,10,10,10,10,TTM,0.0,27.07
