,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,20.46
1,1,1,1,1,2010-12,1.91,6.61
2,2,2,2,2,2011-12,2.06,-6.97
3,3,3,3,3,2012-12,-1.23,-16.04
4,4,4,4,4,2013-12,-0.51,-6.74
5,5,5,5,5,2014-12,1.55,-14.3
6,6,6,6,6,2015-12,-0.72,0.0
7,7,7,7,7,2016-12,-1.89,0.0
8,8,8,8,8,2017-12,0.76,0.0
9,9,9,9,9,2018-12,0.09,0.0
10,10,10,10,10,TTM,0.0,0.0
