,FCFPS,ROIC
2010-01,0.0,20.87
2011-01,1.77,24.59
2012-01,1.52,28.97
2013-01,2.35,32.45
2014-01,0.72,25.85
2015-01,2.01,23.22
2016-01,2.71,22.0
2017-01,1.33,18.79
2018-01,3.44,10.65
2019-01,3.32,8.15
TTM,0.0,4.98
