,FCFPS,ROIC
2009-12,0.0,10.19
2010-12,4.16,9.71
2011-12,3.68,9.13
2012-12,3.26,7.44
2013-12,2.24,5.77
2014-12,2.83,6.63
2015-12,2.8,6.34
2016-12,2.01,7.12
2017-12,2.79,11.51
2018-12,2.21,5.79
TTM,0.0,0.0
