,FCFPS,ROIC
2009-12,0.0,26.79
2010-12,0.33,26.89
2011-12,-2.35,25.07
2012-12,-0.79,21.89
2013-12,0.63,13.13
2014-12,0.7,16.14
2015-12,-7.46,6.92
2016-12,-72.7,10.87
2017-12,-39.8,4.94
2018-12,52.46,5.18
TTM,0.0,4.65
