,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,0.4
1,1,1,1,1,1,2010-12,0.0,-0.77
2,2,2,2,2,2,2011-12,-1.3,1.26
3,3,3,3,3,3,2012-12,1.03,0.95
4,4,4,4,4,4,2013-12,0.88,0.43
5,5,5,5,5,5,2014-12,1.23,2.29
6,6,6,6,6,6,2015-12,1.38,9.41
7,7,7,7,7,7,2016-12,1.7,6.54
8,8,8,8,8,8,2017-12,1.46,5.7
9,9,9,9,9,9,2018-12,1.53,4.72
10,10,10,10,10,10,TTM,0.0,4.98
