,FCFPS,ROIC
2009-12,0.0,-12.16
2010-12,12.84,6.7
2011-12,6.57,7.79
2012-12,-13.87,13.64
2013-12,-0.96,9.12
2014-12,4.01,17.56
2015-12,0.4,-6.45
2016-12,-0.95,4.02
2017-12,-7.26,31.67
2018-12,-1.53,11.02
TTM,0.0,9.99
