,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,3.39
1,1,1,1,1,2010-12,0.25,5.47
2,2,2,2,2,2011-12,0.27,-9.69
3,3,3,3,3,2012-12,-0.09,5.46
4,4,4,4,4,2013-12,-0.09,3.52
5,5,5,5,5,2014-12,0.35,5.04
6,6,6,6,6,2015-12,1.3,-1.94
7,7,7,7,7,2016-12,-1.16,-8.06
8,8,8,8,8,2017-12,-0.7,-9.97
9,9,9,9,9,2018-12,-0.91,-18.87
10,10,10,10,10,TTM,0.0,-25.09
