,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-04,-0.09,6.28
1,1,2011-04,0.1,8.78
2,2,2012-04,0.49,13.36
3,3,2013-04,0.48,11.6
4,4,2014-04,0.68,11.06
5,5,2015-04,0.19,7.73
6,6,2016-04,0.33,9.91
7,7,2017-04,0.86,13.87
8,8,2018-04,0.01,10.02
9,9,2019-04,0.25,4.35
10,10,TTM,0.0,4.5
