,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,0.0
1,1,1,2010-12,0.0,0.0
2,2,2,2011-12,0.0,10.54
3,3,3,2012-12,0.74,1.47
4,4,4,2013-12,3.47,11.2
5,5,5,2014-12,2.2,13.42
6,6,6,2015-12,1.12,1.71
7,7,7,2016-12,-0.34,0.84
8,8,8,2017-12,1.01,4.23
9,9,9,2018-12,1.21,11.73
10,10,10,TTM,0.0,9.32
