,FCFPS,ROIC
2009-12,0.0,3.74
2010-12,0.07,6.09
2011-12,0.34,7.92
2012-12,-0.03,7.85
2013-12,0.49,-1.98
2014-12,-0.05,13.6
2015-12,-0.36,-7.81
2016-12,0.26,1.87
2017-12,0.15,5.51
2018-12,0.62,-18.12
TTM,0.0,-5.85
