,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,0.0
2014-12,0.0,-21.59
2015-12,-0.22,-113.12
2016-12,-0.55,-38.11
2017-12,-0.87,-37.9
2018-12,-1.08,-51.76
TTM,0.0,-43.04
