,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-03,2.91,10.46
1,1,1,2011-03,2.83,18.11
2,2,2,2012-03,2.94,17.64
3,3,3,2013-03,2.63,18.13
4,4,4,2014-03,1.77,16.71
5,5,5,2015-03,2.74,15.02
6,6,6,2016-03,3.6,8.75
7,7,7,2017-03,3.05,9.86
8,8,8,2018-03,3.64,-0.1
9,9,9,2019-03,3.9,-8.45
10,10,10,TTM,0.0,-7.25
