,FCFPS,ROIC
2010-05,0.5,12.42
2011-05,0.44,13.35
2012-05,0.21,11.01
2013-05,0.42,11.36
2014-05,0.3,9.95
2015-05,0.54,10.16
2016-05,0.48,9.63
2017-05,0.71,9.87
2018-05,0.85,11.9
2019-05,0.93,9.4
TTM,0.0,8.55
