,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,13.21
1,1,1,1,2010-12,1.01,17.3
2,2,2,2,2011-12,0.68,17.14
3,3,3,3,2012-12,1.34,10.92
4,4,4,4,2013-12,1.97,25.2
5,5,5,5,2014-12,1.22,14.7
6,6,6,6,2015-12,0.28,13.21
7,7,7,7,2016-12,1.03,13.68
8,8,8,8,2017-12,0.94,16.47
9,9,9,9,2018-12,0.97,6.7
10,10,10,10,TTM,0.0,16.71
