,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,21.57
1,1,1,1,1,1,2010-12,3.04,22.86
2,2,2,2,2,2,2011-12,1.85,25.21
3,3,3,3,3,3,2012-12,3.58,25.46
4,4,4,4,4,4,2013-12,3.61,26.99
5,5,5,5,5,5,2014-12,2.65,25.01
6,6,6,6,6,6,2015-12,2.98,15.85
7,7,7,7,7,7,2016-12,3.49,21.69
8,8,8,8,8,8,2017-12,4.24,22.36
9,9,9,9,9,9,2018-12,5.52,26.68
10,10,10,10,10,10,TTM,0.0,22.54
