,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-12,4.94,0
1,1,2011-12,0.0,0
2,2,2012-12,-13.69,0
3,3,2013-12,-10.39,0
4,4,2014-12,-8.63,0
5,5,2015-12,-1.58,0
6,6,2016-12,-3.83,0
7,7,2017-12,7.91,0
8,8,2018-12,3.6,0
9,9,2019-12,-0.14,0
10,10,TTM,0.0,0
