,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,5.99
1,1,1,1,1,1,2010-12,-2.59,5.2
2,2,2,2,2,2,2011-12,-3.16,4.49
3,3,3,3,3,3,2012-12,7.22,7.64
4,4,4,4,4,4,2013-12,5.87,7.61
5,5,5,5,5,5,2014-12,3.48,7.43
6,6,6,6,6,6,2015-12,-0.55,5.24
7,7,7,7,7,7,2016-12,-0.86,-0.42
8,8,8,8,8,8,2017-12,-0.17,6.05
9,9,9,9,9,9,2018-12,0.23,9.39
10,10,10,10,10,10,TTM,0.0,6.42
