,FCFPS,ROIC
2009-12,0.0,-6.76
2010-12,2.08,15.07
2011-12,2.09,10.18
2012-12,0.93,0.0
2013-12,1.25,0.0
2014-12,2.78,0.0
2015-12,3.55,0.0
2016-12,4.81,12.67
2017-12,5.36,11.78
2018-12,5.45,18.4
TTM,0.0,13.33
