,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-03,-1.79,-3.02
1,1,1,1,2011-03,-4.49,-4.67
2,2,2,2,2012-03,4.31,0.0
3,3,3,3,2013-03,6.12,0.0
4,4,4,4,2014-03,4.44,0.0
5,5,5,5,2015-03,3.33,0.0
6,6,6,6,2016-03,1.62,0.0
7,7,7,7,2017-03,4.83,0.0
8,8,8,8,2018-03,1.26,0.0
9,9,9,9,2019-03,0.35,0.0
10,10,10,10,TTM,0.0,0.0
