,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,5.88
1,1,1,2010-12,1.47,10.88
2,2,2,2011-12,0.8,-5.91
3,3,3,2012-12,-0.29,-19.49
4,4,4,2013-12,0.04,-3.54
5,5,5,2014-12,0.24,30.42
6,6,6,2015-12,-0.01,21.32
7,7,7,2016-12,-0.39,-3.43
8,8,8,2017-12,-0.05,-5.16
9,9,9,2018-12,0.06,-0.9
10,10,10,TTM,0.0,-1.89
