,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-12.05
1,1,1,1,2010-12,-0.87,-0.66
2,2,2,2,2011-12,-1.04,-5.83
3,3,3,3,2012-12,-2.43,-10.66
4,4,4,4,2013-12,-1.33,-4.77
5,5,5,5,2014-12,-1.7,-5.68
6,6,6,6,2015-12,-0.81,-8.21
7,7,7,7,2016-12,0.08,0.62
8,8,8,8,2017-12,-0.25,-8.63
9,9,9,9,2018-12,0.02,0.9
10,10,10,10,TTM,0.0,-1.42
