,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,8.2
1,1,1,1,1,2010-12,1.56,14.88
2,2,2,2,2,2011-12,0.69,15.36
3,3,3,3,3,2012-12,0.07,15.57
4,4,4,4,4,2013-12,-0.34,10.27
5,5,5,5,5,2014-12,0.74,-2.17
6,6,6,6,6,2015-12,1.09,-23.86
7,7,7,7,7,2016-12,-0.05,-10.47
8,8,8,8,8,2017-12,-0.37,4.39
9,9,9,9,9,2018-12,0.02,-5.61
10,10,10,10,10,TTM,0.0,-1.02
