,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-06,0.0,0.0
1,1,1,2011-06,0.0,253.78
2,2,2,2012-06,0.51,-6.98
3,3,3,2013-06,1.21,41.91
4,4,4,2014-06,1.2,56.52
5,5,5,2015-06,1.79,27.67
6,6,6,2016-06,1.88,36.72
7,7,7,2017-06,1.24,34.28
8,8,8,2018-06,4.02,23.67
9,9,9,2019-06,2.7,46.26
10,10,10,TTM,0.0,0.0
