,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2008-12,0.0,0.0
1,1,1,1,1,2009-12,0.0,0.0
2,2,2,2,2,2010-12,0.0,0.0
3,3,3,3,3,2011-12,0.0,0.0
4,4,4,4,4,2013-12,0.58,5.93
5,5,5,5,5,2014-12,0.02,1.77
6,6,6,6,6,2015-12,2.12,3.56
7,7,7,7,7,2016-12,2.22,2.84
8,8,8,8,8,2017-12,1.86,4.6
9,9,9,9,9,2018-12,1.96,3.72
10,10,10,10,10,TTM,0.0,6.1
