,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,6.38
1,1,1,2010-12,2.15,7.08
2,2,2,2011-12,2.23,6.78
3,3,3,2012-12,2.46,5.31
4,4,4,2013-12,2.66,5.48
5,5,5,2014-12,2.87,4.48
6,6,6,2015-12,2.87,4.47
7,7,7,2016-12,3.15,4.28
8,8,8,2017-12,3.23,4.15
9,9,9,2018-12,3.23,4.4
10,10,10,TTM,0.0,4.26
