,FCFPS,ROIC
2010-07,2.9,16.5
2011-07,2.57,16.81
2012-07,3.44,25.78
2013-07,3.83,24.1
2014-07,3.89,24.28
2015-07,4.76,11.75
2016-07,3.57,36.35
2017-07,4.98,49.33
2018-07,6.57,52.34
2019-07,8.53,43.89
TTM,0.0,40.67
