,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,9.99
1,1,1,2010-12,-1.15,9.58
2,2,2,2011-12,-0.57,7.96
3,3,3,2012-12,2.07,2.69
4,4,4,2013-12,1.66,-19.87
5,5,5,2014-12,1.23,15.19
6,6,6,2015-12,5.0,27.66
7,7,7,2016-12,4.53,16.12
8,8,8,2017-12,4.45,12.6
9,9,9,2018-12,1.9,22.09
10,10,10,TTM,0.0,20.31
