,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-12,-1.16,8.14
1,1,1,1,1,1,1,2011-12,-3.47,7.49
2,2,2,2,2,2,2,2012-12,-5.05,4.52
3,3,3,3,3,3,3,2013-12,-9.18,3.44
4,4,4,4,4,4,4,2014-12,-11.32,4.87
5,5,5,5,5,5,5,2015-12,-16.02,5.37
6,6,6,6,6,6,6,2016-12,-9.39,5.92
7,7,7,7,7,7,7,2017-12,-8.24,5.69
8,8,8,8,8,8,8,2018-12,-11.76,7.09
9,9,9,9,9,9,9,2019-12,-14.22,5.3
10,10,10,10,10,10,10,TTM,0.0,5.3
