,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,5.05,7.84
1,1,1,1,1,2011-12,2.86,8.36
2,2,2,2,2,2012-12,3.73,4.22
3,3,3,3,3,2013-12,11.21,13.11
4,4,4,4,4,2014-12,6.46,10.33
5,5,5,5,5,2015-12,9.65,20.78
6,6,6,6,6,2016-12,4.58,10.95
7,7,7,7,7,2017-12,6.69,2.21
8,8,8,8,8,2018-12,8.88,3.54
9,9,9,9,9,2019-12,3.32,0.98
10,10,10,10,10,TTM,0.0,0.98
