,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,2.75
1,1,1,2010-12,1.69,7.97
2,2,2,2011-12,-0.44,-6.21
3,3,3,2012-12,1.62,2.35
4,4,4,2013-12,0.56,9.13
5,5,5,2014-12,0.83,4.48
6,6,6,2015-12,0.1,5.39
7,7,7,2016-12,1.0,10.25
8,8,8,2017-12,1.55,10.09
9,9,9,2018-12,1.08,7.3
10,10,10,TTM,0.0,0.0
