,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,10.0
1,1,1,1,1,1,2010-12,1.09,12.52
2,2,2,2,2,2,2011-12,0.81,12.87
3,3,3,3,3,3,2012-12,0.62,11.72
4,4,4,4,4,4,2013-12,1.61,11.36
5,5,5,5,5,5,2014-12,0.53,12.75
6,6,6,6,6,6,2015-12,1.4,8.83
7,7,7,7,7,7,2016-12,1.57,8.44
8,8,8,8,8,8,2017-12,1.09,8.45
9,9,9,9,9,9,2018-12,1.37,12.93
10,10,10,10,10,10,TTM,0.0,11.23
