,FCFPS,ROIC
2009-12,0.0,6.28
2010-12,1.48,7.96
2011-12,1.96,22.48
2012-12,0.23,4.21
2013-12,-0.23,-17.42
2014-12,0.22,-27.97
2015-12,-0.38,-14.97
2016-12,-0.05,7.27
2017-12,0.06,8.1
2018-12,0.5,0.64
TTM,0.0,1.16
