,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,3.03
1,1,1,1,1,1,2010-12,0.19,3.39
2,2,2,2,2,2,2011-12,0.11,2.88
3,3,3,3,3,3,2012-12,1.25,2.09
4,4,4,4,4,4,2013-12,0.88,-0.1
5,5,5,5,5,5,2014-12,1.15,-0.43
6,6,6,6,6,6,2015-12,0.51,0.81
7,7,7,7,7,7,2016-12,-0.45,-0.27
8,8,8,8,8,8,2017-12,0.44,-1.35
9,9,9,9,9,9,2018-12,0.42,-0.45
10,10,10,10,10,10,TTM,0.0,-2.05
