,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-06,1.31,11.25
1,1,1,2011-06,3.94,12.55
2,2,2,2012-06,3.42,11.15
3,3,3,2013-06,1.98,14.72
4,4,4,2014-06,4.67,12.25
5,5,5,2015-06,2.79,13.62
6,6,6,2016-06,5.66,11.87
7,7,7,2017-06,3.27,9.33
8,8,8,2018-06,2.44,6.82
9,9,9,2019-06,2.96,11.58
10,10,10,TTM,0.0,9.51
