,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-01,0.0,8.09
1,1,1,1,2011-01,1.8,9.08
2,2,2,2,2012-01,1.98,8.48
3,3,3,3,2013-01,2.07,9.36
4,4,4,4,2014-01,3.0,11.31
5,5,5,5,2015-01,3.99,13.72
6,6,6,6,2016-01,3.88,13.73
7,7,7,7,2017-01,4.86,16.19
8,8,8,8,2018-01,5.4,16.98
9,9,9,9,2019-01,6.49,12.75
10,10,10,10,TTM,0.0,14.88
