,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-03,2.95,9.73
1,1,1,1,1,2011-03,-1.24,8.22
2,2,2,2,2,2012-03,-0.38,13.89
3,3,3,3,3,2013-03,1.2,12.91
4,4,4,4,4,2014-03,0.91,10.11
5,5,5,5,5,2015-03,0.01,13.12
6,6,6,6,6,2016-03,1.96,5.26
7,7,7,7,7,2017-03,0.7,4.25
8,8,8,8,8,2018-03,0.5,-9.46
9,9,9,9,9,2019-03,1.04,-1.35
10,10,10,10,10,TTM,0.0,-4.54
