,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,-1.41
1,1,1,1,1,1,2010-12,0.46,3.59
2,2,2,2,2,2,2011-12,0.26,5.93
3,3,3,3,3,3,2012-12,1.21,5.38
4,4,4,4,4,4,2013-12,1.04,10.65
5,5,5,5,5,5,2014-12,1.67,2.53
6,6,6,6,6,6,2015-12,0.91,7.75
7,7,7,7,7,7,2016-12,1.07,7.98
8,8,8,8,8,8,2017-12,1.93,5.99
9,9,9,9,9,9,2018-12,1.81,8.78
10,10,10,10,10,10,TTM,0.0,6.32
